377, 10291647
372, 10293149
376, 10293891
372, 10295390
374, 10296872
369, 10297619
378, 10299086
378, 10300606
373, 10301362
378, 10302860
373, 10303613
374, 10305112
375, 10306607
373, 10307350
372, 10308844
374, 10309589
372, 10311080
373, 10312568
373, 10313320
374, 10314813
374, 10316305
377, 10317054
374, 10318555
373, 10320055
377, 10320801
376, 10322306
375, 10323055
372, 10324550
372, 10326037
372, 10326782
372, 10328278
373, 10329769
375, 10330512
373, 10332004
375, 10332746
373, 10334235
371, 10335725
374, 10336469
376, 10337971
378, 10339475
375, 10340232
378, 10341729
372, 10342485
369, 10343972
378, 10345459
373, 10346213
374, 10347710
372, 10349208
373, 10349949
367, 10351443
373, 10352179
370, 10353657
379, 10355167
377, 10355924
378, 10357432
377, 10358938
374, 10359688
373, 10361182
373, 10361928
378, 10363420
373, 10364924
375, 10365670
371, 10367160
370, 10368642
370, 10369387
378, 10370874
378, 10371630
375, 10373146
374, 10374650
375, 10375402
372, 10376900
379, 10377641
373, 10379143
369, 10380633
377, 10381375
372, 10382874
373, 10384363
370, 10385113
375, 10386597
372, 10388088
371, 10388832
374, 10390315
377, 10391064
380, 10392576
371, 10394101
370, 10394845
372, 10396344
374, 10397088
369, 10398577
374, 10400075
372, 10400828
372, 10402321
373, 10403803
372, 10404548
376, 10406032
368, 10407514
381, 10408262
377, 10409787
379, 10410539
372, 10412055
375, 10413543
377, 10414295
373, 10415789
372, 10416535
376, 10418026
373, 10419525
376, 10420274
371, 10421766
372, 10423253
374, 10423998
373, 10425498
377, 10426997
374, 10427753
381, 10429258
374, 10430018
378, 10431508
374, 10433007
373, 10433753
374, 10435244
376, 10435992
374, 10437491
370, 10438987
375, 10439728
372, 10441223
374, 10442711
373, 10443458
377, 10444953
377, 10445704
380, 10447210
373, 10448724
377, 10449472
371, 10450965
371, 10452452
379, 10453197
375, 10454703
374, 10455447
372, 10456941
372, 10458428
369, 10459175
370, 10460654
377, 10462129
379, 10462887
377, 10464402
377, 10465159
373, 10466668
372, 10468157
374, 10468902
371, 10470393
373, 10471891
374, 10472641
372, 10474132
368, 10474877
375, 10476354
374, 10477853
374, 10478601
377, 10480098
373, 10481597
376, 10482344
372, 10483849
374, 10484594
373, 10486093
372, 10487586
373, 10488331
373, 10489824
376, 10491319
371, 10492068
371, 10493556
372, 10495046
373, 10495787
368, 10497277
376, 10498018
375, 10499518
383, 10501029
372, 10501794
373, 10503285
374, 10504782
372, 10505529
372, 10507017
374, 10507763
374, 10509253
371, 10510751
373, 10511492
372, 10512986
374, 10514474
368, 10515221
374, 10516709
377, 10517457
382, 10518963
373, 10520478
375, 10521223
374, 10522718
371, 10524210
374, 10524952
370, 10526446
374, 10527187
371, 10528682
374, 10530168
366, 10530913
381, 10532385
379, 10533903
378, 10534655
375, 10536157
378, 10536906
372, 10538407
374, 10539900
374, 10540646
371, 10542140
369, 10543628
372, 10544371
373, 10545864
373, 10546610
373, 10548097
374, 10549574
383, 10550326
378, 10551838
373, 10553347
376, 10554092
376, 10555597
374, 10556347
374, 10557843
372, 10559330
374, 10560075
373, 10561574
374, 10563064
373, 10563808
374, 10565299
376, 10566044
375, 10567539
373, 10569029
377, 10569775
377, 10571279
381, 10572786
372, 10573545
377, 10575033
373, 10575788
374, 10577282
375, 10578773
374, 10579519
374, 10581011
369, 10582509
369, 10583247
376, 10584744
379, 10585497
373, 10587005
374, 10588507
374, 10589259
376, 10590755
371, 10592245
378, 10592987
373, 10594486
373, 10595232
378, 10596726
374, 10598214
374, 10598960
373, 10600465
377, 10601959
374, 10602712
376, 10604208
376, 10604958
373, 10606458
372, 10607949
375, 10608695
378, 10610194
377, 10611694
374, 10612444
372, 10613937
379, 10614681
373, 10616187
374, 10617678
372, 10618425
377, 10619915
372, 10621408
373, 10622153
374, 10623645
373, 10624393
378, 10625892
376, 10627412
374, 10628161
372, 10629660
370, 10631151
373, 10631894
375, 10633396
372, 10634149
373, 10635641
374, 10637132
375, 10637878
367, 10639364
382, 10640858
378, 10641619
374, 10643128
375, 10643878
378, 10645383
372, 10646881
373, 10647628
373, 10649119
373, 10649866
373, 10651365
374, 10652857
374, 10653604
373, 10655091
374, 10656582
376, 10657329
371, 10658832
378, 10660330
377, 10661081
375, 10662583
377, 10663337
373, 10664834
371, 10666328
374, 10667072
377, 10668562
373, 10669314
373, 10670805
372, 10672295
375, 10673033
372, 10674527
376, 10676019
374, 10676770
378, 10678270
375, 10679769
383, 10680521
373, 10682029
373, 10682774
375, 10684270
373, 10685761
377, 10686506
371, 10688006
376, 10689491
369, 10690243
371, 10691725
367, 10692467
381, 10693955
379, 10695468
374, 10696224
379, 10697723
378, 10698476
370, 10699968
375, 10701458
374, 10702208
373, 10703707
373, 10705195
369, 10705941
376, 10707438
373, 10708932
374, 10709679
375, 10711173
374, 10711920
375, 10713417
375, 10714919
379, 10715668
374, 10717184
377, 10717929
372, 10719432
372, 10720921
372, 10721666
377, 10723161
375, 10724660
370, 10725408
371, 10726895
372, 10728387
371, 10729126
